feac,60,fe0c,3a2,1700,5d00,f4ff
fec8,86,fe06,39e,efff,5b00,f3ff
ff69,82,fe00,39c,d2ff,5c00,200
7f,7e,fe00,39e,ccff,5000,400
122,72,fe02,392,e1ff,5500,100
21f,72,fe06,39c,b00,6100,efff
22b,66,fe02,39e,1100,5900,eaff
1d2,82,fe02,398,fcff,4600,f4ff
122,78,fe00,398,f8ff,3e00,eeff
c2,80,fe06,3a0,f00,3700,f2ff
4a,86,fdfc,398,2300,4300,efff
59,70,fe02,398,3700,4f00,eaff
8a,86,fdf8,39e,3800,5200,e8ff
ff,70,fe06,398,2c00,5000,e6ff
163,7e,fe06,39e,1500,4f00,edff
1d5,86,fe06,398,f9ff,4b00,ebff
17f,7e,fe02,39c,500,5700,fcff
1b1,6c,fe06,39e,fdff,4700,faff
1e6,7c,fe00,398,f1ff,4700,f6ff
23b,78,fdfe,398,ecff,4c00,f6ff
31e,72,fdfc,39e,f4ff,4c00,faff
3f7,70,fe0e,3a2,500,5100,fdff
476,6c,fe02,3a6,1500,4f00,fbff
419,7e,fe02,39e,1900,5300,fcff
3af,8c,fde2,39c,2c00,5600,ffff
396,78,fe12,39e,3e00,6200,0
33d,6c,fdf8,3a2,4700,6100,f9ff
346,82,fe00,398,4d00,5d00,fdff
371,86,fdfe,398,5300,5900,feff
314,80,fdf2,39e,5e00,5e00,feff
2b1,7e,fe08,3a2,4e00,6400,fcff
22e,70,fe0c,39c,3100,6100,ffff
1f1,80,fe0c,39e,c8ff,3800,f9ff
17a,70,fde0,3ac,aeff,2600,f4ff
25d,86,fde6,39c,99ff,2900,f9ff
2fb,72,fe0c,39e,a9ff,2b00,fbff
39a,60,fe0c,3a2,d7ff,2b00,fcff
377,76,fe06,39c,200,3400,faff
338,7e,fe00,398,2a00,3c00,f6ff
276,7e,fdf0,398,3d00,4300,f5ff
337,70,fdfc,398,beff,3400,e6ff
3e7,60,fe06,3a2,a6ff,3400,e8ff
4d6,70,fe0c,39e,9bff,3500,e9ff
5e7,7e,fe0c,3a6,a1ff,3b00,edff
58d,70,fe06,3a2,9cff,3a00,f2ff
55d,6e,fe06,3a2,a2ff,3a00,f8ff
51c,70,fdfe,390,b2ff,4000,efff
5ae,86,fe06,39e,c1ff,3d00,e7ff
62a,60,fe06,3a0,dfff,3900,dfff
6d3,82,fe06,3a0,f6ff,3400,e5ff
710,7e,fe0c,39c,f8ff,4200,e8ff
69b,7e,fe06,3a6,eeff,4400,dfff
5ba,76,fe00,390,e3ff,3900,ddff
599,70,fe02,398,e5ff,3700,d8ff
562,60,fdfc,39e,d4ff,3e00,deff
4b5,70,fe06,398,b2ff,3e00,e0ff
40f,84,fe06,39e,a3ff,3a00,eaff
320,70,fe02,392,b3ff,4100,f2ff
211,76,fe0c,39e,e1ff,3700,eaff
eb,86,fe02,39e,1400,3000,eaff
1c,82,fe02,39e,3000,3c00,e4ff
152,76,fe06,398,3100,4700,dfff
173,82,fe0c,3a6,1900,4900,dfff
180,78,fe12,3a2,edff,4300,e4ff
162,60,fe06,3a6,c9ff,4500,200
fff4,6c,fe0c,3a2,89ff,4f00,fdff
ff2b,78,fdf8,396,5fff,3f00,0
1d,78,fe08,39e,50ff,3400,800
133,78,fe06,39e,58ff,3600,1500
fa,78,fe18,39e,85ff,2b00,1300
10c,70,fdfe,3a6,c7ff,2500,b00
32,6c,fe06,39e,f4ff,3100,a00
ffb6,60,fe06,3a0,600,4200,fdff
ff48,66,fe0e,3a0,f6ff,4a00,feff
ff40,6c,fe02,3a6,f3ff,4300,fbff
fe85,80,fe16,39e,efff,3d00,f9ff
fd63,7e,fe02,39e,daff,3b00,faff
fc67,80,fde0,39c,c2ff,3600,f8ff
fc57,86,fdfe,398,bcff,3400,f7ff
fc7c,60,fe02,3a6,c1ff,3100,f7ff
fd31,78,fe0e,39e,1200,2d00,edff
fdbf,70,fe02,3ac,1e00,3000,f1ff
fe1c,72,fe0c,39e,2f00,3200,fcff
fe41,62,fdfe,3a2,2700,3800,f9ff
fe6d,72,fe02,39e,1200,3f00,f9ff
ff99,78,fe02,39c,f6ff,4100,f1ff
e2,70,fe0e,39e,d5ff,4000,f0ff
1a7,60,fe0e,3a6,f4ff,3c00,f0ff
19d,78,fe10,39e,b3ff,3600,f4ff
170,70,fdf8,38e,c8ff,2900,f0ff
d3,78,fe02,39e,e0ff,2300,f5ff
195,70,fdf8,38e,f6ff,2200,f8ff
20c,6e,fe0e,398,1700,2e00,feff
28a,70,fe06,398,2500,3a00,f9ff
2db,82,fe0e,3a0,ceff,4300,f5ff
256,60,fe02,3a6,b1ff,4300,f7ff
27f,82,fe06,39c,c9ff,3300,f3ff
28e,60,fde2,3a8,a0ff,3200,f1ff
2e0,78,fe18,39e,92ff,3600,faff
2f2,60,fe0e,3a6,9fff,3500,fbff
230,70,fe06,39e,a5ff,3300,f7ff
182,78,fdf8,398,c9ff,3700,faff
1a1,70,fdfe,38e,f8ff,3400,f6ff
1d3,72,fe06,39c,1e00,3c00,f4ff
175,70,fdfe,3a6,2d00,4100,f6ff
ba,70,fe06,39c,1500,3700,f2ff
22,86,fdfc,3a0,fbff,3b00,eeff
d6,72,fe06,398,deff,3e00,e8ff
186,7e,fe08,3a6,c0ff,3800,eeff
163,70,fe10,3a0,a7ff,3500,f1ff
11b,72,fe06,39e,a5ff,2d00,f7ff
95,86,fe06,3a2,b3ff,3300,fcff
ffba,6e,fe00,3a6,ceff,3a00,f9ff
ff87,72,fdfc,390,f4ff,4400,f8ff
ffa6,72,fe10,39e,d00,4700,f3ff
50,82,fdf0,39e,900,4500,f7ff
f5,6c,fe0e,3a0,ebff,4100,f8ff
9b,78,fe08,39e,c4ff,3800,f4ff
62,80,fdf8,396,a2ff,3200,eeff
85,82,fde6,39e,a1ff,2f00,f5ff
133,6e,fe0e,3a6,b7ff,2900,fbff
143,7c,fe10,3a2,d1ff,2300,fbff
f4,78,fe0c,398,f8ff,2c00,f4ff
6e,60,fdfe,3a0,1e00,3c00,f6ff
ffcf,7c,fe02,398,2d00,4100,f9ff
4e,70,fdfe,3a0,2500,4100,efff
70,70,fe0e,39c,300,3d00,eeff
d8,70,fe06,396,d4ff,3600,f8ff
50,80,fe02,398,f8ff,2d00,fdff
21,80,fe08,3a2,1200,2c00,f7ff
ffb8,70,fe0c,392,1b00,3400,f4ff
22,70,fe0e,3a0,f00,3a00,f1ff
a4,66,fe0e,3a8,fcff,3d00,efff
75,66,fe0c,3a6,e0ff,3d00,f1ff
fffe,82,fdf0,39c,afff,3800,f0ff
