0,-154.73,0
0.001,-118.29,0
0.002,-49.994,0
0.003,52.728,0
0.004,148.31,0
0.005,185.66,0
0.006,196.83,0
0.007,207.09,0
0.008,197.75,0
0.009,172.48,0
0.01,149.41,0
0.011,128.53,0
0.012,109.67,0
0.013,104,0
0.014,119.56,0
0.015,152.89,0
0.016,157.1,0
0.017,168.82,0
0.018,172.3,0
0.019,149.77,0
0.02,140.99,0
0.021,122.31,0
0.022,119.93,0
0.023,113.34,0
0.024,87.152,0
0.025,47.784,0
0.026,21.6,0
0.027,16.839,0
0.028,12.628,0
0.029,8.782,0
0.03,5.303,0
0.031,-10.81,0
0.032,-25.641,0
0.033,-39.008,0
0.034,-46.149,0
0.035,-52.741,0
0.036,-50.727,0
0.037,-67.206,0
0.038,-69.404,0
0.039,-75.446,0
0.04,-73.615,0
0.041,-68.671,0
0.042,-70.136,0
0.043,-68.854,0
0.044,-69.953,0
0.045,-73.249,0
0.046,-80.207,0
0.047,-79.291,0
0.048,-80.024,0
0.049,-82.221,0
0.05,-78.925,0
0.051,-77.094,0
0.052,-72.699,0
0.053,-64.277,0
0.054,-58.234,0
0.055,-61.53,0
0.056,-46.332,0
0.057,-39.74,0
0.058,-37.726,0
0.059,-32.233,0
0.06,-30.585,0
0.061,-26.191,0
0.062,-19.416,0
0.063,-18.317,0
0.064,-17.219,0
0.065,-10.26,0
0.066,-7.514,0
0.067,-5.134,0
0.068,-5.866,0
0.069,-1.288,0
0.07,-0.739,0
0.071,3.106,0
0.072,1.824,0
0.073,6.951,0
0.074,7.501,0
0.075,8.05,0
0.076,7.501,0
0.077,8.782,0
0.078,11.895,0
0.079,11.529,0
0.08,12.628,0
0.081,11.529,0
0.082,10.797,0
0.083,11.529,0
0.084,10.247,0
0.085,10.797,0
0.086,8.416,0
0.087,6.951,0
0.088,10.064,0
0.089,11.163,0
0.09,10.064,0
0.091,11.895,0
0.092,14.642,0
0.093,15.74,0
0.094,12.445,0
0.095,6.951,0
0.096,6.219,0
0.097,5.67,0
0.098,5.12,0
0.099,6.768,0
0.1,8.05,0
0.101,7.684,0
0.102,8.599,0
0.103,7.501,0
0.104,13.177,0
0.105,12.445,0
0.106,14.642,0
0.107,14.093,0
0.108,9.698,0
0.109,6.951,0
0.11,8.233,0
0.111,6.036,0
0.112,5.67,0
0.113,3.106,0
0.114,-1.655,0
0.115,-1.105,0
0.116,1.641,0
0.117,2.923,0
0.118,-1.288,0
0.119,1.458,0
0.12,1.824,0
0.121,6.036,0
0.122,2.191,0
0.123,3.472,0
0.124,3.106,0
0.125,2.008,0
0.126,4.571,0
0.127,-0.19,0
0.128,1.641,0
0.129,-2.204,0
0.13,-2.57,0
0.131,-1.288,0
0.132,-0.922,0
0.133,1.641,0
0.134,-0.922,0
0.135,2.374,0
0.136,0.177,0
0.137,0.543,0
0.138,1.641,0
0.139,-1.655,0
0.14,0.36,0
0.141,1.458,0
0.142,1.092,0
0.143,2.557,0
0.144,3.289,0
0.145,1.458,0
0.146,-1.105,0
0.147,-2.936,0
0.148,-0.922,0
0.149,0.36,0
0.15,2.191,0
0.151,-1.288,0
0.152,-2.57,0
0.153,-2.387,0
0.154,0.726,0
0.155,6.951,0
0.156,6.036,0
0.157,3.656,0
0.158,10.614,0
0.159,11.529,0
0.16,-0.922,0
0.161,-2.753,0
0.162,-1.105,0
0.163,-5.5,0
0.164,-4.218,0
0.165,-0.739,0
0.166,-4.035,0
0.167,-3.119,0
0.168,-2.204,0
0.169,0.177,0
0.17,-2.021,0
0.171,-2.57,0
0.172,1.824,0
0.173,0.177,0
0.174,0.543,0
0.175,-0.739,0
0.176,1.275,0
0.177,3.106,0
0.178,2.74,0
0.179,-1.838,0
0.18,-5.134,0
0.181,-2.021,0
0.182,-0.373,0
0.183,-0.739,0
0.184,-2.021,0
0.185,-0.007,0
0.186,0.36,0
0.187,-5.134,0
0.188,-4.401,0
0.189,4.571,0
0.19,3.472,0
0.191,0.177,0
0.192,3.106,0
0.193,2.191,0
0.194,1.458,0
0.195,-2.387,0
0.196,-0.556,0
0.197,-4.95,0
0.198,-4.401,0
0.199,-4.767,0
0.2,-3.486,0
0.201,-3.852,0
0.202,-3.486,0
0.203,-0.922,0
0.204,-3.119,0
0.205,-2.387,0
0.206,1.824,0
0.207,2.374,0
0.208,10.797,0
0.209,-5.317,0
0.21,-11.908,0
0.211,2.191,0
0.212,0.36,0
0.213,-4.584,0
0.214,-0.19,0
0.215,1.092,0
0.216,-0.007,0
0.217,-5.683,0
0.218,-2.753,0
0.219,-1.838,0
0.22,-2.57,0
0.221,1.275,0
0.222,10.247,0
0.223,4.205,0
0.224,-1.471,0
0.225,1.458,0
